comment_id,post_id,platform,comment_text,user,likes,date
1539,383,Twitter,Kubernetes compatibility issues in v2.1,@timothy47_Security Engineer,54,2025-02-06
1540,384,Facebook,Deployed this across our 40 locations!,@harveycheryl_Security Engineer,69,2025-02-16
1541,384,Facebook,LLM integration works flawlessly,@denise78_Security Engineer,88,2025-02-16
1542,384,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@millerlaura_Cloud Architect,76,2025-02-15
1543,385,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@danphillips_CTO,89,2025-04-16
1544,385,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@zflowers_Security Engineer,47,2025-04-15
1545,385,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@jenniferjones_Cloud Architect,87,2025-04-16
1546,386,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@stephanie11_CIO,36,2024-06-05
1547,386,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@brennangeorge_Cloud Architect,80,2024-06-05
1548,386,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@lauren22_CIO,82,2024-06-05
1549,387,Twitter,Pricing for enterprises?,@kennethbowman_Cloud Architect,4,2024-06-02
1550,387,Twitter,SIEM integration works flawlessly,@xpeters_Cloud Architect,99,2024-06-02
1551,387,Twitter,Zero Trust integration works flawlessly,@bchung_Cloud Architect,23,2024-06-01
1552,387,Twitter,Kubernetes integration works flawlessly,@carolynwinters_Cloud Architect,25,2024-06-01
1553,388,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@michael55_CTO,57,2024-08-15
1554,388,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@julie81_Cloud Architect,93,2024-08-14
1555,388,Facebook,Kubernetes integration works flawlessly,@julie00_Cloud Architect,56,2024-08-13
1556,389,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@gonzalezvictoria_CTO,62,2024-06-17
1557,389,LinkedIn,Deployed this across our 48 locations!,@adamsjohn_Security Engineer,18,2024-06-16
1558,389,LinkedIn,Deployed this across our 41 locations!,@jane19_CIO,61,2024-06-17
1559,389,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@phernandez_Security Engineer,91,2024-06-17
1560,390,Twitter,Terraform provider available?,@scott25_CIO,34,2025-01-24
1561,390,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@vsanchez_CIO,74,2025-01-24
1562,390,Twitter,Kubernetes compatibility issues in v2.1,@adriancrawford_CIO,94,2025-01-26
1563,390,Twitter,Deployed this across our 25 locations!,@edwardsmichelle_CTO,7,2025-01-26
1564,390,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@sullivantammy_Cloud Architect,40,2025-01-25
1565,391,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@martinezjessica_CIO,50,2025-02-02
1566,391,Twitter,Deployed this across our 26 locations!,@kimberly47_Cloud Architect,32,2025-01-31
1567,391,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@aprilwashington_Cloud Architect,88,2025-02-02
1568,391,Twitter,Zero Trust integration works flawlessly,@christopher49_Cloud Architect,66,2025-01-31
1569,391,Twitter,Deployed this across our 47 locations!,@nicholaswood_Cloud Architect,3,2025-02-01
1570,392,Twitter,Kubernetes integration works flawlessly,@mooremark_CTO,70,2024-07-06
1571,392,Twitter,Deployed this across our 24 locations!,@fmendoza_Cloud Architect,26,2024-07-06
1572,392,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@emily80_CIO,71,2024-07-07
1573,392,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@carrethan_CIO,88,2024-07-08
1574,392,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@kimyoder_CTO,17,2024-07-07
1575,393,LinkedIn,Terraform provider available?,@abird_CIO,63,2024-11-26
1576,393,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@jose27_CTO,32,2024-11-26
1577,393,LinkedIn,LLM integration works flawlessly,@ulivingston_CIO,26,2024-11-25
1578,393,LinkedIn,Deployed this across our 17 locations!,@kpeters_Cloud Architect,20,2024-11-26
1579,394,LinkedIn,Pricing for enterprises?,@ashleyhorton_CIO,83,2025-04-10
1580,394,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@franksolis_CTO,99,2025-04-11
1581,394,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jillian67_CIO,94,2025-04-11
1582,394,LinkedIn,Kubernetes integration works flawlessly,@nmcgrath_CIO,15,2025-04-11
1583,395,Twitter,Deployed this across our 46 locations!,@joshuaford_CIO,79,2024-11-12
1584,395,Twitter,Zero Trust integration works flawlessly,@rebeccabrown_Security Engineer,2,2024-11-14
1585,395,Twitter,Zero Trust integration works flawlessly,@gwilson_CTO,86,2024-11-13
1586,395,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@nwhitaker_CTO,23,2024-11-14
1587,395,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@chapmanstephanie_CIO,75,2024-11-13
1588,396,Facebook,Pricing for non-profits?,@crodriguez_CTO,29,2024-05-22
1589,396,Facebook,Zero Trust integration works flawlessly,@michelle85_Security Engineer,55,2024-05-21
1590,396,Facebook,Zero Trust integration works flawlessly,@john64_Security Engineer,74,2024-05-22
1591,396,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@alexis86_Cloud Architect,11,2024-05-22
1592,396,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@gfrank_Cloud Architect,78,2024-05-22
1593,397,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@darrellgarcia_Cloud Architect,10,2024-09-11
1594,397,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@sharon18_CIO,21,2024-09-10
1595,397,Twitter,Pricing for non-profits?,@kristina79_CIO,13,2024-09-09
1596,397,Twitter,Deployed this across our 37 locations!,@rodney21_Cloud Architect,78,2024-09-09
1597,397,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@shawn72_CTO,35,2024-09-09
1598,398,Twitter,IaC compatibility issues in v3.0,@angelaharris_CTO,97,2025-02-06
1599,398,Twitter,Deployed this across our 26 locations!,@rogersbetty_CIO,43,2025-02-06
1600,398,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@irodriguez_Security Engineer,86,2025-02-05
1601,399,Facebook,SIEM integration works flawlessly,@jennifer07_Security Engineer,66,2024-08-15
1602,399,Facebook,Pricing for non-profits?,@megan87_Cloud Architect,29,2024-08-14
1603,399,Facebook,Pricing for non-profits?,@tmiller_Cloud Architect,94,2024-08-15
1604,399,Facebook,IaC integration works flawlessly,@bfreeman_CIO,70,2024-08-16
1605,399,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@juan50_CTO,6,2024-08-16
1606,400,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ucosta_CIO,24,2025-01-16
1607,400,Twitter,Deployed this across our 49 locations!,@oliverjennifer_Cloud Architect,47,2025-01-17
1608,400,Twitter,Terraform provider available?,@xsteele_CTO,24,2025-01-15
1609,400,Twitter,Deployed this across our 21 locations!,@andrewwashington_CTO,57,2025-01-17
1610,401,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@lrios_CIO,85,2024-12-15
1611,401,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@pamela14_CTO,35,2024-12-14
1612,401,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@cherylhunter_CTO,82,2024-12-15
1613,401,LinkedIn,Kubernetes integration works flawlessly,@bryan92_CTO,24,2024-12-15
1614,401,LinkedIn,Terraform provider available?,@lindsay12_Cloud Architect,53,2024-12-16
1615,402,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@fjimenez_Cloud Architect,30,2025-04-10
1616,402,Twitter,Kubernetes compatibility issues in v2.1,@willie41_Security Engineer,37,2025-04-09
1617,402,Twitter,Terraform provider available?,@heather19_Cloud Architect,40,2025-04-10
1618,403,LinkedIn,Pricing for non-profits?,@aaron98_Security Engineer,92,2024-04-17
1619,403,LinkedIn,IaC integration works flawlessly,@pnielsen_CIO,4,2024-04-16
1620,403,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@bergerjonathan_CIO,7,2024-04-16
1621,403,LinkedIn,Zero Trust integration works flawlessly,@elizabeth72_CIO,95,2024-04-17
1622,404,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@jamesgonzalez_Security Engineer,83,2024-05-05
1623,404,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@morriskurt_CIO,67,2024-05-05
1624,404,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@johnsoneileen_CTO,23,2024-05-03
1625,404,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@nathan24_CIO,34,2024-05-04
1626,405,Twitter,Kubernetes compatibility issues in v2.1,@smithsusan_Cloud Architect,48,2025-03-13
1627,405,Twitter,Deployed this across our 34 locations!,@gregory02_CIO,78,2025-03-11
1628,405,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@sarah30_Security Engineer,79,2025-03-13
1629,405,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@janice55_Cloud Architect,74,2025-03-13
1630,405,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@edwardsdouglas_Security Engineer,28,2025-03-11
1631,406,Twitter,IaC integration works flawlessly,@simmonserin_CIO,83,2024-10-14
1632,406,Twitter,Pricing for non-profits?,@zacharygutierrez_Security Engineer,3,2024-10-13
1633,406,Twitter,IaC compatibility issues in v3.0,@jordanbradley_CIO,75,2024-10-14
1634,406,Twitter,Pricing for enterprises?,@dhinton_Security Engineer,6,2024-10-15
1635,406,Twitter,Terraform provider available?,@hbates_CTO,93,2024-10-15
1636,407,LinkedIn,Zero Trust integration works flawlessly,@msanchez_Security Engineer,2,2024-07-03
1637,407,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@egomez_CTO,98,2024-07-05
1638,407,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@blake01_Security Engineer,60,2024-07-03
1639,407,LinkedIn,Terraform provider available?,@mccartymaria_Security Engineer,19,2024-07-05
1640,408,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@meganschwartz_Security Engineer,40,2025-02-21
1641,408,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@christophermora_CTO,57,2025-02-22
1642,408,Facebook,IaC integration works flawlessly,@leblancdavid_CIO,87,2025-02-23
1643,409,Twitter,Pricing for enterprises?,@peter44_Security Engineer,79,2025-03-06
1644,409,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@meganbrooks_CTO,84,2025-03-07
1645,409,Twitter,Kubernetes compatibility issues in v2.1,@davidduke_CIO,62,2025-03-08
1646,409,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@spencerebekah_Cloud Architect,98,2025-03-07
1647,410,LinkedIn,Terraform provider available?,@gonzalezlarry_CTO,39,2024-08-28
1648,410,LinkedIn,Deployed this across our 47 locations!,@benjaminwoods_CIO,8,2024-08-27
1649,410,LinkedIn,Deployed this across our 36 locations!,@hardinglaura_CTO,92,2024-08-27
1650,410,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@lopezsherry_Security Engineer,47,2024-08-27
1651,411,Twitter,IaC compatibility issues in v2.1,@uphillips_CIO,60,2024-12-11
1652,411,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@wprice_CTO,69,2024-12-12
1653,411,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@andrew42_CIO,13,2024-12-11
1654,411,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@kennedyhannah_CIO,10,2024-12-11
1655,412,Twitter,SIEM compatibility issues in v2.1,@samanthafuller_CIO,11,2024-11-14
1656,412,Twitter,LLM compatibility issues in v2.1,@josephpham_Cloud Architect,49,2024-11-13
1657,412,Twitter,Terraform provider available?,@douglaslane_CTO,36,2024-11-15
1658,413,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@kristenduncan_Cloud Architect,56,2024-11-21
1659,413,Facebook,Pricing for non-profits?,@marygarner_CTO,4,2024-11-21
1660,413,Facebook,Pricing for non-profits?,@acook_Security Engineer,35,2024-11-21
1661,414,Twitter,Pricing for enterprises?,@laurenlucas_CTO,87,2024-11-11
1662,414,Twitter,Pricing for non-profits?,@vfoley_Cloud Architect,93,2024-11-11
1663,414,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@baileykimberly_Security Engineer,97,2024-11-10
1664,414,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@kyle18_Security Engineer,12,2024-11-11
1665,414,Twitter,Pricing for enterprises?,@coxkaren_CTO,62,2024-11-10
1666,415,Twitter,Kubernetes compatibility issues in v3.0,@daniel69_Security Engineer,77,2024-06-04
1667,415,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@charlespena_Security Engineer,36,2024-06-02
1668,415,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@johnirwin_Cloud Architect,44,2024-06-02
1669,416,LinkedIn,Deployed this across our 37 locations!,@laura31_Cloud Architect,60,2025-01-06
1670,416,LinkedIn,Terraform provider available?,@kristinmiller_Security Engineer,79,2025-01-04
1671,416,LinkedIn,SIEM integration works flawlessly,@rodriguezchristopher_CIO,73,2025-01-06
1672,416,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@ashleymiller_CIO,96,2025-01-05
1673,417,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@lisa21_CTO,85,2024-06-27
1674,417,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jeffreywyatt_Security Engineer,13,2024-06-29
1675,417,LinkedIn,Zero Trust compatibility issues in v2.1,@halldavid_Cloud Architect,99,2024-06-29
1676,417,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@baxteranita_CTO,71,2024-06-28
1677,417,LinkedIn,Kubernetes integration works flawlessly,@lauriehuang_Security Engineer,37,2024-06-29
1678,418,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@richardrodriguez_Security Engineer,8,2024-08-14
1679,418,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jenniferbernard_Cloud Architect,33,2024-08-15
1680,418,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@morgan28_CTO,27,2024-08-16
1681,418,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@lindseymaddox_CIO,64,2024-08-16
1682,419,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@hannahpotter_CTO,16,2024-12-27
1683,419,LinkedIn,Deployed this across our 17 locations!,@davisaaron_CIO,38,2024-12-28
1684,419,LinkedIn,Deployed this across our 38 locations!,@andrewsmith_CTO,90,2024-12-29
1685,419,LinkedIn,Terraform provider available?,@fblack_Security Engineer,17,2024-12-29
1686,420,Facebook,Terraform provider available?,@howardjuan_Security Engineer,42,2025-03-30
1687,420,Facebook,Terraform provider available?,@dtaylor_CIO,18,2025-04-01
1688,420,Facebook,Pricing for non-profits?,@amberthomas_Cloud Architect,43,2025-04-01
1689,421,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@silvalaura_Security Engineer,54,2024-05-19
1690,421,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@uedwards_CTO,16,2024-05-19
1691,421,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@enichols_Cloud Architect,86,2024-05-21
1692,421,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@mendezdennis_CTO,76,2024-05-19
1693,422,Facebook,Deployed this across our 14 locations!,@nicole05_CTO,23,2024-10-14
1694,422,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@watkinsjames_Security Engineer,93,2024-10-15
1695,422,Facebook,Pricing for enterprises?,@melodyfreeman_Cloud Architect,64,2024-10-16
1696,422,Facebook,Deployed this across our 23 locations!,@ashleygutierrez_Cloud Architect,39,2024-10-14
1697,423,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@msmith_CIO,33,2024-08-07
1698,423,LinkedIn,Terraform provider available?,@jessica53_CIO,44,2024-08-06
1699,423,LinkedIn,Zero Trust integration works flawlessly,@nancymorse_Cloud Architect,62,2024-08-07
1700,423,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@varnold_Cloud Architect,7,2024-08-06
1701,424,Twitter,Deployed this across our 47 locations!,@markhernandez_CTO,84,2024-06-21
1702,424,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@vanessamaddox_Cloud Architect,17,2024-06-22
1703,424,Twitter,IaC compatibility issues in v2.1,@fschwartz_CTO,84,2024-06-21
1704,425,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@iheath_CTO,63,2025-01-26
1705,425,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@anthony99_CTO,70,2025-01-26
1706,425,Facebook,IaC compatibility issues in v3.0,@benjamingibson_CIO,47,2025-01-25
1707,426,LinkedIn,Deployed this across our 49 locations!,@wpace_Security Engineer,54,2024-06-01
1708,426,LinkedIn,Pricing for non-profits?,@perkinserica_CTO,19,2024-06-03
1709,426,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@rdavies_CTO,47,2024-06-02
1710,427,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jessica41_Cloud Architect,49,2024-12-19
1711,427,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@ariaschristopher_CTO,55,2024-12-19
1712,427,Facebook,SIEM integration works flawlessly,@wsilva_Cloud Architect,21,2024-12-19
1713,427,Facebook,SIEM integration works flawlessly,@youngchristina_CIO,55,2024-12-19
1714,428,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@ycrawford_Security Engineer,93,2024-08-23
1715,428,Twitter,Pricing for enterprises?,@martinezkimberly_Cloud Architect,97,2024-08-24
1716,428,Twitter,Zero Trust compatibility issues in v3.0,@meghan08_CIO,11,2024-08-22
1717,428,Twitter,Deployed this across our 13 locations!,@bakerlaura_Security Engineer,92,2024-08-22
1718,428,Twitter,Pricing for non-profits?,@hicksandrew_CTO,83,2024-08-23
1719,429,Twitter,Terraform provider available?,@hallshelby_CIO,88,2024-08-15
1720,429,Twitter,IaC integration works flawlessly,@owencurtis_Security Engineer,75,2024-08-17
1721,429,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@quinnmarco_CIO,15,2024-08-15
1722,430,Facebook,Deployed this across our 48 locations!,@morankimberly_Security Engineer,68,2024-08-14
1723,430,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@veronica00_CTO,39,2024-08-12
1724,430,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jeanette12_Cloud Architect,21,2024-08-14
1725,430,Facebook,Pricing for non-profits?,@kathryn73_CTO,8,2024-08-12
1726,430,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@fsteele_CIO,41,2024-08-13
1727,431,LinkedIn,Pricing for non-profits?,@holly42_Security Engineer,70,2024-04-19
1728,431,LinkedIn,SIEM compatibility issues in v2.1,@kshepherd_CTO,83,2024-04-20
1729,431,LinkedIn,Pricing for non-profits?,@russelljoseph_CIO,66,2024-04-21
1730,431,LinkedIn,SIEM integration works flawlessly,@dwhite_Security Engineer,57,2024-04-19
1731,431,LinkedIn,Pricing for enterprises?,@maxsmith_Security Engineer,73,2024-04-19
1732,432,LinkedIn,Deployed this across our 15 locations!,@aaustin_CIO,18,2024-06-30
1733,432,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@cyates_Cloud Architect,77,2024-06-29
1734,432,LinkedIn,Deployed this across our 10 locations!,@snowmichael_CTO,52,2024-07-01
1735,433,Twitter,SIEM compatibility issues in v3.0,@victoria52_CIO,31,2024-08-24
1736,433,Twitter,Zero Trust integration works flawlessly,@gomeztina_CTO,36,2024-08-22
1737,433,Twitter,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@karen17_CTO,17,2024-08-23
1738,433,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@youngryan_Security Engineer,86,2024-08-22
1739,434,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@anthonyharvey_Security Engineer,77,2025-02-01
1740,434,Facebook,Deployed this across our 34 locations!,@karenarmstrong_CIO,26,2025-02-02
1741,434,Facebook,Terraform provider available?,@daviskari_Security Engineer,84,2025-01-31
1742,434,Facebook,Pricing for non-profits?,@montgomerysamuel_CTO,81,2025-01-31
1743,435,Twitter,Pricing for enterprises?,@ltaylor_Security Engineer,84,2024-07-21
1744,435,Twitter,Terraform provider available?,@gutierrezabigail_Cloud Architect,88,2024-07-23
1745,435,Twitter,"SLA breach during {fake.random_element(['migration','pen test'])}",@wheelerkyle_CTO,97,2024-07-22
1746,435,Twitter,Terraform provider available?,@amcgrath_Security Engineer,74,2024-07-22
1747,436,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@jenniferstein_Security Engineer,13,2024-07-29
1748,436,LinkedIn,Zero Trust integration works flawlessly,@nealnathan_CIO,77,2024-07-31
1749,436,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@robertshaley_Security Engineer,78,2024-07-31
1750,436,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@manuel47_CIO,99,2024-07-31
1751,437,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@matthew34_CTO,49,2024-05-15
1752,437,Facebook,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@christopher85_CIO,84,2024-05-17
1753,437,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@lgarrison_Cloud Architect,98,2024-05-16
1754,437,Facebook,"SLA breach during {fake.random_element(['migration','pen test'])}",@dustinbrown_Security Engineer,70,2024-05-17
1755,438,LinkedIn,Pricing for non-profits?,@amy48_CTO,27,2024-06-20
1756,438,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@fwiley_CTO,37,2024-06-20
1757,438,LinkedIn,Deployed this across our 15 locations!,@ohardy_CIO,50,2024-06-20
1758,438,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@bruce82_Security Engineer,25,2024-06-19
1759,438,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@thomas82_Security Engineer,51,2024-06-20
1760,439,LinkedIn,Pricing for enterprises?,@zprice_CIO,99,2025-01-08
1761,439,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@bmcclure_Cloud Architect,58,2025-01-08
1762,439,LinkedIn,SIEM compatibility issues in v3.0,@uwheeler_CIO,39,2025-01-09
1763,440,Twitter,LLM integration works flawlessly,@natalieobrien_Security Engineer,33,2024-04-25
1764,440,Twitter,IaC integration works flawlessly,@muellerwendy_CTO,73,2024-04-27
1765,440,Twitter,Terraform provider available?,@sbutler_Security Engineer,10,2024-04-26
1766,440,Twitter,Terraform provider available?,@amberhubbard_Security Engineer,15,2024-04-27
1767,440,Twitter,Terraform provider available?,@smithjoshua_CTO,67,2024-04-27
1768,441,LinkedIn,Deployed this across our 37 locations!,@katie03_CTO,10,2025-01-27
1769,441,LinkedIn,Zero Trust compatibility issues in v3.0,@aparker_Security Engineer,71,2025-01-28
1770,441,LinkedIn,LLM integration works flawlessly,@jacob85_CIO,88,2025-01-27
1771,441,LinkedIn,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@brightkristopher_CTO,84,2025-01-27
1772,441,LinkedIn,"Support ticket #{fake.random_int(1000,9999)} still unresolved",@lutztyler_Security Engineer,38,2025-01-27
1773,442,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@dawn16_CIO,65,2025-02-28
1774,442,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@scottroy_CTO,1,2025-03-01
1775,442,Facebook,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@michelleharrison_CTO,20,2025-02-27
1776,442,Facebook,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@tjones_Security Engineer,21,2025-03-01
1777,443,Twitter,Kubernetes integration works flawlessly,@wtorres_Cloud Architect,1,2025-03-11
1778,443,Twitter,LLM integration works flawlessly,@jamesking_CIO,14,2025-03-10
1779,443,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@stephaniegallagher_CTO,60,2025-03-12
1780,443,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@wilsondaniel_Security Engineer,77,2025-03-10
1781,444,LinkedIn,SIEM compatibility issues in v3.0,@gregorywalsh_Security Engineer,80,2024-11-27
1782,444,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@andreagrant_CIO,51,2024-11-28
1783,444,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@lisa43_Security Engineer,58,2024-11-27
1784,444,LinkedIn,Terraform provider available?,@pauldean_CIO,42,2024-11-26
1785,445,LinkedIn,Deployed this across our 19 locations!,@sonia47_Cloud Architect,59,2024-11-27
1786,445,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@sharpcatherine_CTO,32,2024-11-27
1787,445,LinkedIn,IaC compatibility issues in v2.1,@edward73_CTO,1,2024-11-26
1788,445,LinkedIn,IaC compatibility issues in v3.0,@whall_CTO,2,2024-11-26
1789,445,LinkedIn,Terraform provider available?,@robert93_CIO,71,2024-11-28
1790,446,LinkedIn,Terraform provider available?,@ortizmatthew_Security Engineer,34,2024-09-10
1791,446,LinkedIn,Deployed this across our 10 locations!,@kmorgan_Cloud Architect,73,2024-09-09
1792,446,LinkedIn,LLM integration works flawlessly,@teresafreeman_CIO,40,2024-09-09
1793,447,LinkedIn,LLM compatibility issues in v3.0,@tmartin_CTO,22,2025-04-06
1794,447,LinkedIn,IaC compatibility issues in v2.1,@woodallen_CTO,39,2025-04-05
1795,447,LinkedIn,Pricing for non-profits?,@markroberts_Cloud Architect,83,2025-04-06
1796,448,Twitter,Pricing for non-profits?,@elizabethroberson_CIO,80,2024-06-18
1797,448,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@vincentjeffrey_Security Engineer,83,2024-06-19
1798,448,Twitter,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@anthonyford_CIO,64,2024-06-19
1799,448,Twitter,"Roadmap for {fake.random_element(['FedRAMP','GDPR'])} certification?",@angelasmith_CIO,62,2024-06-18
1800,448,Twitter,Kubernetes integration works flawlessly,@amanda83_CTO,30,2024-06-20
1801,449,LinkedIn,Zero Trust compatibility issues in v3.0,@natasha08_CIO,24,2024-04-25
1802,449,LinkedIn,Deployed this across our 22 locations!,@meganmiddleton_CTO,89,2024-04-25
1803,449,LinkedIn,"Our {fake.random_element(['auditors','board'])} loved the compliance features",@meganstevens_Security Engineer,66,2024-04-25
1804,449,LinkedIn,"SLA breach during {fake.random_element(['migration','pen test'])}",@ahughes_CTO,73,2024-04-27
